FUNDACJA PIOTR I PAWEŁ "RADOŚĆ DZIECIOM",0000349229,
STOWARZYSZENIE "PROMETEUSZ" SIEDLCE - ZAPALMY PROMYK NADZIEI. KLUB SPORTOWY "PROMETEUSZ",0000349261,
STOWARZYSZENIE ROZWOJU WSI WOLA RUSINOWSKA "NASZA WOLA",0000349277,
GMINNE ZRZESZENIE LUDOWE ZESPOŁY SPORTOWE W DOBREJ,0000349297,
FUNDACJA CARITAS DIECEZJI PŁOCKIEJ,0000349425,
FUNDACJA POLSKA - HAITI,0000349426,
PAROWOZOWNIA GNIEZNO,0000349436,
ŁĘCZYCKI UNIWERSYTET TRZECIEGO WIEKU,0000349826,
FUNDACJA POMAGAM ŻYĆ INNYM,0000349920,
FUNDACJA OLANDIA,0000349926,
UCZNIOWSKI KLUB SPORTOWY "DĘBY OSIELSKO",0000349948,
"STOWARZYSZENIE MIŁOŚNIKÓW ZAGÓRZA ŚLĄSKIEGO",0000350013,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W ŚWIDNICY,0000350036,
UCZNIOWSKI KLUB SPORTOWY "STÓŁ POLSKI" PRZY ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH I ZAWODOWYCH IM. JAROSŁAWA IWASZKIEWICZA W CIECHANOWCU,0000350044,
FUNDACJA NA RZECZ DOMU POMOCY SPOŁECZNEJ W LYSKACH,0000350090,
FUNDACJA "WYCIĄGAMY DZIECI Z BRAMY - INTEGRACJA POKOLEŃ",0000350120,
ŚLĄSKI ZWIĄZEK PARAFIALNYCH KLUBÓW SPORTOWYCH ZARZĄD WOJEWÓDZKI,0000350196,
STOWARZYSZENIE ZESPOŁU TAŃCA NOWOCZESNEGO "IMPULS",0000350268,
UCZNIOWSKI KLUB SPORTOWY BADMINTONA "MILENIUM",0000350388,
FUNDACJA "JESTEŚMY BLISKO",0000350393,
FUNDACJA "WARTO ŻYĆ",0000350461,
FUNDACJA TWÓRCZOŚCI, EDUKACJI I ANIMACJI MŁODZIEŻY - "TEATRIKON",0000350467,
PODKARPACKIE STOWARZYSZENIE NA RZECZ DZIECI Z PORAŻENIEM MÓZGOWYM "DAJ SZANSĘ",0000350492,
DOLNOŚLĄSKIE CENTRUM PSYCHOONKOLOGII  I REHABILITACJI,0000350577,
MIEJSKI LUDOWY KLUB SPORTOWY FOTO "OLA" OSTRÓDA,0000350685,
CARITAS DIECEZJI ZAMOJSKO-LUBACZOWSKIEJ,0000350686,
STOWARZENIE PRZYJACIÓŁ SZKOŁY KATOLICKIEJ W KARTUZACH,0000350773,
FUNDACJA "DWA ŚWIATY",0000350780,
"NOGA W ŁAPĘ. RAZEM IDZIEMY PRZEZ ŚWIAT",0000350788,
"FUNDACJA JEDEN DRUGIEMU",0000350820,
"FUNDACJA PATRICII POPŁAWSKIEJ CLARENA",0000350841,
"FUNDACJA SZANSA",0000350985,
AMI - FUNDACJA POMOCY ZWIERZĘTOM,0000351015,
STOWARZYSZENIE NA RZECZ DZIECI Z AUTYZMEM "ZACISZE",0000351260,
LUDOWY ZESPÓŁ SPORTOWY W PIOTRÓWCE,0000351288,
KLUB SPORTOWY LUDOWY ZESPÓŁ SPORTOWY "ORZEŁ PLATERÓWKA",0000351290,
UCZNIOWSKI KLUB SPORTOWY "VICTORIA",0000351429,
SALETYŃSKI FUNDUSZ MISYJNY,0000351556,
STOWARZYSZENIE BYŁYCH ŻOŁNIERZY WOJSKA POLSKIEGO,0000351583,
GKS CARTUSIA 1923,0000351734,
STOWARZYSZENIE BOLESŁAWIECKIE FORUM KOBIET,0000351804,
STOWARZYSZENIE FENIX,0000351884,
FUNDACJA NA RZECZ WYRÓWNYWANIA SZANS NADZIEJA,0000351938,
FUNDACJA "BAJKOWA FABRYKA NADZIEI",0000352023,
STOWARZYSZENIE SPORTOWE "SIEDLECKIE TOWARZYSTWO HOKEJOWE",0000352063,
"PRZYJACIELE TARNOWCA",0000352124,
POLSKIE TOWARZYSTWO PROFILAKTYKI PRZEWLEKŁYCH CHORÓB PRZEWODU POKARMOWEGO "ABDOMINEK",0000352168,
STOWARZYSZENIE PRZYJACIÓŁ GIMNAZJUM NR 5 IM. KSIĘCIA JERZEGO WILHELMA W LEGNICY "GIM-5",0000352268,
STOWARZYSZENIE "PRZYJACIELE OSIEMNASTKI",0000352325,
STOWARZYSZENIE "POTRZEBNY DOM",0000352423,
"STOWARZYSZENIE OCHRONY ZWIERZĄT EKOSTRAŻ",0000352569,
STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ Z ODDZIAŁAMI INTEGRACYJNMI  NR 4 W SŁUPSKU,0000352605,
"ONKOLUDKI" STOWARZYSZENIE RODZIN DZIECI Z CHOROBĄ NOWOTWOROWĄ,0000352733,
STOWARZYSZENIE "POMÓŻ SOBIE POMAGAJĄC INNYM",0000352762,
UCZNIOWSKI MIĘDZYSZKOLNY LUDOWY KLUB SPORTOWY "PEGAZ" PRZY ZESPOLE SZKÓŁ PRYWATNYCH W OPOCZNIE,0000352882,
FUNDACJA KSZTAŁCENIA USTAWICZNEGO PERITIA,0000352885,
STOWARZYSZENIE RODZIN KATOLICKICH EDEN,0000352900,
LUDOWY UCZNIOWSKI KLUB SPORTOWY LUKS "ZIEMIA LUBIŃSKA",0000353018,
CARITAS WOJSKOWA,0000353139,
FUNDACJA COURT WATCH POLSKA,0000353330,
OCHOTNICZA STRAŻ POŻARNA-LAZARUS,0000353364,
4 TEAM SOFTBALL &amp; BASEBALL,0000353409,
FUNDACJA ŻYCIE I PASJA,0000353503,
STOWARZYSZENIE "MY W PRZYLEPIE",0000353521,
STOWARZYSZENIE RODZIN I PRZYJACIÓŁ DZIECI Z ZESPOŁEM DOWNA "ISKIERKA",0000353582,
BRACTWO ZIEMI BOGATYŃSKIEJ,0000353658,
STOWARZYSZENIE "ŚLADY OBECNOŚCI",0000353689,
"FUNDACJA DOBRYCH DZIAŁAŃ",0000353742,
STOWARZYSZENIE AKCJA PARK SZCZYTNICKI,0000353775,
FUNDACJA FAKTU "SERCE DLA DZIECI",0000353781,
FUNDACJA DOMU BAUDOUINA,0000353927,
FUNDACJA POMOCY ZWIERZĘTOM MIAUKOT,0000353933,
FUNDACJA "STONOGA",0000353992,
FUNDACJA TENEO,0000354010,
FUNDACJA DOMINIKAŃSKI OŚRODEK LITURGICZNY,0000354036,
STOWARZYSZENIE "SZUKAM DROGI",0000354286,
SIEDLECKIE STOWARZYSZENIE NA RZECZ OSÓB UZALEŻNIONYCH "POWRÓT Z U",0000354472,
FUNDACJA CENTRUM EDUKACJI,0000354524,
JAGIELLONIA JUDO CLUB BIAŁYSTOK,0000354617,
STOWARZYSZENIE NA RZECZ ROZWOJU GMINY DZIADOWA KŁODA "LIBRA",0000354655,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH "ZROZUMIEĆ ICH ŚWIAT",0000354807,
"BANK ŻYWNOŚCI W CIECHANOWIE",0000354971,
GORCZAŃSKI ODDZIAŁ ZWIĄZKU PODHALAN IM. WŁADYSŁAWA ORKANA W GMINIE NIEDŹWIEDŹ,355006,
POLSKIE TOWARZYSTWO RAKIETOWE,0000355014,
FUNDACJA ZGROMADZENIA BRACI ALBERTYNÓW,0000355019,
STOWARZYSZENIE PRZYJACIÓŁ KULTURY W URLACH,0000355060,
KLUB SPORTOWY "ENERGETYK" ŁÓDŹ,0000355061,
ŁAŃCUCKIE STOWARZYSZENIE WSPIERANIA EDUKACJI ARTYSTYCZNEJ "GEST",0000355150,
STOWARZYSZENIE "WSZYSTKO DLA DZIECKA",0000355191,
STOWARZYSZENIE POMOCY OSOBOM Z PROBLEMAMI AUTYZMU "ZROZUMIEĆ ŚWIAT",0000355258,
STOWARZYSZENIE WSPÓLNOTA MARIAMPOLSKA Z SIEDZIBĄ WE WROCŁAWIU,0000355355,
STOWARZYSZENIE SAMARYTANIN,0000355380,
STOWARZYSZENIE PRZYJACIÓŁ JANA PAWŁA II W TWARDOGÓRZE,0000355517,
"STRAŻ OCHRONY ZWIERZĄT",0000355555,
STOWARZYSZENIE RODZICÓW, NAUCZYCIELI I PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NUMER 12 W PŁOCKU POD NAZWĄ "SZKOŁA POD BRZOZAMI",0000355598,
FUNDACJA MŁODZI TWÓRCY IM. PROF. PIOTRA DOBROWOLSKIEGO,0000355622,
STRZEGOWSKIE STOWARZYSZENIE PRZYJACIÓŁ OSÓB NIEPEŁNOSPRAWNYCH "NASZ DOM" W LIKWIDACJI,0000355665,
FUNDACJA NA RZECZ RÓWNOŚCI,0000355775,
STOWARZYSZENIE "DLATEGO WARTO",0000355778,
POLSKIE STOWARZYSZENIE DIABETYKÓW ODDZIAŁ WOJEWÓDZKI DOLNOŚLĄSKI WE WROCŁAWIU,0000355779,
ZWIERZYNIEC ŚW. FRANCISZKA,0000355809,
STOWARZYSZENIE "HELIANTHUS",0000355951,
YACHT CLUB REWA,0000356002,
FUNDACJA KROPLA ŻYCIA IM. AGATY MRÓZ-OLSZEWSKIEJ,0000356025,
STOWARZYSZENIE CHARYTATYWNE "DOBRE SERCE" IM. MATKI TERESY Z KALKUTY W KRASNYMSTAWIE,0000356121,
NOWORUDZKIE STOWARZYSZENIE "CZTEROLISTNA KONICZYNKA",0000356192,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH I ICH RODZIN "KLUCZYK",0000356219,
CENTRUM HISTORII POLSKICH ŻYDÓW,0000356331,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W DZIERŻONIOWIE,0000356404,
FUNDACJA KOCI ZAKĄTEK,0000356442,
STOWARZYSZENIE CENTRUM RADIOKOMUNIKACJI AMATORSKIEJ W ŚWIDNICY,0000356499,
"FUNDACJA ROZWOJU UROLOGII KOŚCIERSKIEJ",0000356567,
FUNDACJA SEMPRE A FRENTE,0000356733,
FUNDACJA "NIE - ZWYKŁA" DLA RODZINY,0000356804,
FUNDACJA KAPUCYNI I MISJE,0000356850,
STOWARZYSZENIE PRZYJACIÓŁ BORKOWIC,0000356922,
"FUNDACJA MAMY I TATY",0000356995,
FUNDACJA NA RZECZ ZBLIŻANIA KULTUR OPEN ART,0000357018,
ZESPÓŁ REGIONALNY "MALI MĘCINIANIE",0000357274,
STOWARZYSZENIE NA RZECZ WYRÓWNYWANIA SZANS DZIECI I MŁODZIEŻY NIEPEŁNOSPRAWNEJ ORAZ ZE SPECJALNYMI POTRZEBAMI EDUKACYJNYMI "LODOŁAMACZ",0000357375,
STOWARZYSZENIE RODZICÓW ORAZ PRZYJACIÓŁ DZIECI I OSÓB NIEPEŁNOSPRAWNYCH "RAZEM",0000357403,
STOWARZYSZENIE POSŁOWICE,0000357455,
UCZNIOWSKI KLUB SPORTOWY BLIZA,0000357472,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W ŁĘCZNEJ,0000357542,
STOWARZYSZENIE "CZAS NA POMOC",0000357556,
STOWARZYSZENIE "A JEDNAK",0000357690,
STOWARZYSZENIE ZAMIAST,0000357698,
"SZKOŁA PRZYSZŁOŚCIĄ",0000357831,
FUNDACJA "ZMIANY",0000358021,
STOWARZYSZENIE PRZYJACIÓŁ OGÓLNOKSZTAŁCĄCEJ SZKOŁY MUZYCZNEJ I I II STOPNIA IM. FELIKSA NOWOWIEJSKIEGO W GDAŃSKU,0000358026,
STOWARZYSZENIE "RAZEM LEPIEJ",0000358037,
STOWARZYSZENIE NA RZECZ DZIECI NIEPEŁNOSPRAWNYCH - "PODARUJ DZIECKU RADOŚĆ" PRZY SZKOLE PODSTAWOWEJ NR 3 Z ODDZIAŁAMI INTEGRACYJNYMI  W GIŻYCKU,0000358101,
NASZE PAWŁOWICE I RAMISZÓW,0000358161,
STOWARZYSZENIE "DOBRO OJCZYZNY",0000358220,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W MILEJOWIE,0000358253,
STOWARZYSZENIE KOSZALIŃSKIE CENTRUM WOLONTARIATU,0000358359,
STOWARZYSZENIE "WSPÓLNA SPRAWA" W DROHOJOWIE,0000358400,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH "POPROWADŹ MNIE PRZEZ ŚWIAT",0000358440,
STOWARZYSZENIE "UŚMIECH ZA UŚMIECH",0000358536,
TOWARZYSTWO PRZYJACIÓŁ DZIECI ODDZIAŁ MIEJSKO-GMINNY W IŁAWIE,0000358546,
UCZNIOWSKI KLUB SPORTOWY "OLIMP",0000358571,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W CHOJNICACH,0000358608,
ALIVIA - FUNDACJA ONKOLOGICZNA OSÓB MŁODYCH,0000358654,
FUNDACJA NA RZECZ OSÓB POTRZEBUJĄCYCH "ZAPAŁKA",0000358679,
STOWARZYSZENIE NA RZECZ OSÓB Z AUTYZMEM I INNYMI NIEPEŁNOSPRAWNOŚCIAMI "ZA SZYBĄ",0000358697,
"STOWARZYSZENIE LUDZI AKTYWNYCH",0000358757,
FUNDACJA "CENTRALA MŁODYCH",0000358904,
STOWARZYSZENIE "AD INTENDE - Z SERCEM",0000358914,
STOWARZYSZENIE "JEDYNKA DZIECIOM",0000359334,
STOWARZYSZENIE BANK ŻYCZLIWYCH SERC,0000359488,
STOWARZYSZENIE CZĘSTOCHOWA 2020,0000359513,
"IPMS ŚWIDNICA ŚWIDNICKIE STOWARZYSZENIE MODELARZY REDUKCYJNYCH IMIENIA PFT",0000360105,
STOWARZYSZENIE NIEDOSŁYSZĄCYCH "LIRA",0000360307,
STOWARZYSZENIE NA RZECZ WSPOMAGANIA OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ I ICH OTOCZENIA "Z POTRZEBY SERCA",0000360410,
FUNDACJA OLIWIA,0000360447,
FUNDACJA "SERCE MARKA",0000360457,
FUNDACJA POLSKA POMOC,0000360501,
STOWARZYSZENIE SYMPATYKÓW KARATE "BUSHIDO" KĘDZIERZYN-KOŹLE,0000360567,
TOWARZYSTWO PRZYJACIÓŁ ZESPOŁU SZKÓŁ IM.JANA PAWŁA II W BRZOSTKU,0000360773,
"FUNDACJA "PLATFORMA RÓWNYCH SZANS",0000360795,
STOWARZYSZENIE NA RZECZ ROZWOJU I WSPIERANIA ZESPOŁU SZKÓŁ USŁUGOWO-HOTELARSKICH I GASTRONOMICZNYCH W PRZEMYŚLU,0000360893,
STOWARZYSZENIE ROZWOJU WSI WYSOKA,0000360995,
FUNDACJA POMOCY RODZINOM FUNKCJONARIUSZY I PRACOWNIKÓW UOP I ABW,0000361073,
FUNDACJA DORASTAJ Z NAMI,0000361265,
"DOLNOŚLĄSKIE TOWARZYSTWO HISTORYCZNE",0000361274,
FUNDACJA IM. DR MIRONA LISIKIEWICZA NA RZECZ POMOCY DLA SZPITALA W LESKU,0000361321,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO GRODZISK WLKP.,0000361345,
STOWARZYSZENIE "CENTRUŚ",0000361392,
STOWARZYSZENIE PO PROSTU. PRACOWNIA ROZWOJU OSOBISTEGO,361431,
FUNDACJA KOLIBER,0000361513,
CZĘSTOCHOWSKIE TOWARZYSTWO RODZIN I PRZYJACIÓŁ DZIECI UZALEŻNIONYCH "POWRÓT Z U" ODDZIAŁ WOJEWÓDZKI W CZĘSTOCHOWIE,0000361597,
DOLNOŚLĄSKA FUNDACJA ROZWOJU REHABILITACJI KARDIOLOGICZNEJ REHKARD.PL,0000361602,
FUNDACJA TWÓRCZOŚCI LUDOWEJ "CEPELIADA",0000361605,
STOWARSZYSZENIE "OPOKA",0000361631,
BIELSKIE STOWARZYSZENIE WSPIERANIA EDUKACJI I RODZINY "ŚWIATŁO",0000361743,
"FUNDACJA TVS",0000361862,
FUNDACJA HIPPOCAMPUS,0000361872,
STOWARZYSZENIE SZANSE,0000361949,
NA DRODZE - OGÓLNOPOLSKIE STOWARZYSZENIE WSPIERANIA ROZWOJU TRANSPORTU I EDUKACJI KOMUNIKACYJNEJ,0000361957,
WARSZAWSKIE STOWARZYSZENIE RUGBY NA WÓZKACH "FOUR KINGS",0000362043,
STOWARZYSZENIE SOS DLA KOŚCIOŁA ŚW. ROCHA,0000362057,
UCZNIOWSKI KLUB SPORTOWY IM. "POLSKIEGO TOWARZYSTWA GIMNASTYCZNEGO SOKÓŁ",0000362164,
FUNDACJA AKADEMIA TALENTU,0000362222,
FUNDACJA IM. HANKI BOŻYK "POGOTOWIE RATUNKOWE - DLACZEGO NIE ZDĄŻYŁO?",0000362270,
STOWARZYSZENIE PRZYJACIÓŁ ZESPOŁU SZKÓŁ ŻEGLUGI ŚRÓDLĄDOWEJ IM. BOHATERÓW WESTERPLATTE - "ŻEGLUGA - KOŹLE",0000362510,
FUNDACJA "MAM SERCE",0000362564,
STOWARZYSZENIE RODZICÓW I PRZYJACIÓŁ DZIECI I MŁODZIEŻY Z WADĄ SŁUCHU "SURDO",0000362631,
FUNDACJA "ASANTE",0000362699,
FUNDACJA MAGAZYN KULTURY,0000362897,
HOSPICJUM ŚW. WINCENTEGO A'PAULO W SŁUBICACH,0000363064,
STOWARZYSZENIE NA RZECZ POMOCY WYCHOWANKOM I BYŁYM WYCHOWANKOM DOMU DZIECKA W PIEKARACH ŚLĄSKICH "PRZYJACIEL",0000363212,
"FUNDACJA POMOC",0000363483,
FUNDACJA DIABECIAKI,0000363544,
WARMIŃSKO-MAZURSKIE STOWARZYSZENIE POMOCY RODZINIE "SUKURS",0000363677,
STOWARZYSZENIE ROZWOJU "INSPIRACJE",0000363825,
STOWARZYSZENIE AMAZONEK I OSÓB Z PROBLEMAMI ONKOLOGICZNYMI,0000363887,
STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ "KAMIENNA TĘCZA",0000364043,
STOWARZYSZENIE RODZICÓW ORAZ PRZYJACIÓŁ DZIECI I OSÓB NIEPEŁNOSPRAWNYCH DAJ NADZIEJĘ,0000364205,
STOWARZYSZENIE SOLIDARNOŚCI Z UBOGIMI TRZECIEGO ŚWIATA MAITRI,0000364214,
"FUNDACJA OGNIWO",0000364436,
STOWARZYSZENIE ROZWOJU TURYSTYKI, SPORTU I REKREACJI KORBIELÓW-PILSKO,0000364509,
"FUNDACJA PASTERZE",0000364518,
STOWARZYSZENIE "WESOŁA STONOGA",0000364524,
FUNDACJA "KOCZALANIE XXI",0000364532,
STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY NA PARCELKACH,0000364759,
FUNDACJA IM. ŚW. GEZELINA,0000364770,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W JELENIEJ GÓRZE,0000364786,
KLUB WSPINACZKOWY KOTŁOWNIA,0000364857,
STOWARZYSZENIE PRZYJACIÓŁ MUZYKI I KULTURY ŁOWIECKIEJ NA ZAMKU W BYTOWIE,0000364947,
FUNDACJA ALABASTER,0000364960,
"FUNDACJA WSPIERANIA ROZWOJU ZASOBÓW LUDZKICH NASZE ZAGŁĘBIE",0000364986,
TOWARZYSTWO PRZYJACIÓŁ DZIECI WARMIŃSKO-MAZURSKI ODDZIAŁ MIEJSKI W KĘTRZYNIE,0000364992,
RADZYŃSKIE STOWARZYSZENIE INICJATYW EDUKACYJNYCH PRZY ZESPOLE SZKÓŁ PONADGIMNAZJALNYCH IM. JANA PAWŁA II W RADZYNIU PODLASKIM,0000365049,
STOWARZYSZENIE PRZYJACIÓŁ ALMANACHU MUSZYNY,0000365118,
STOWARZYSZENIE OPIEKI NAD ZWIERZĘTAMI "NADZIEJA NA DOM",0000365274,
FUNDACJA PROMOCJI MEDIACJI I EDUKACJI PRAWNEJ LEX NOSTRA,0000365293,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W RABCE-ZDROJU,0000365333,
STOWARZYSZENIE RODZINA NA PLUS,0000365476,
STOWARZYSZENIE RODZIN, OPIEKUNÓW I PRZYJACIÓŁ DZIECI ZE SPECJALNYMI POTRZEBAMI EDUKACYJNYMI "MNIEJ WIĘCEJ",0000365581,
STOWARZYSZENIE MŁODZIEŻOWE NINIWA,0000365792,
FUNDACJA POMOCY ZWIERZĘTOM "BONO",0000365802,
FUNDACJA "MAŁA ORKIESTRA WIELKIEJ POMOCY",0000365813,
STOWARZYSZENIE "RADOŚĆ ŻYCIA",0000365868,
KRAŚNICKIE STOWARZYSZENIE "AKTYWNA INTEGRACJA",0000365892,
LIMANOWSKI UNIWERSYTET TRZECIEGO WIEKU,0000365952,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH "RAZEM",0000366119,
FUNDACJA DLA ZWIERZĄT I ŚRODOWISKA "LEPSZY ŚWIAT",0000366266,
KOŁO PRZYJACIÓŁ 26 PUŁKU UŁANÓW WIELKOPOLSKICH IM. HETMANA WIELKIEGO JANA KAROLA CHODKIEWICZA,0000366396,
TOWARZYSTWO PRZYJACIÓŁ SZKÓŁ ROLNICZYCH W WOJSŁAWICACH,0000366440,
"ŚLĄSKIE CENTRUM HEMATOLOGII I TRANSPLANTACJI SZPIKU",0000366448,
STOWARZYSZENIE PRZYJACIÓŁ CZASOPISMA O TEMATYCE AUDIOWIZUALNEJ "EKRANY",0000366511,
CENTRUM SPORTU I REKREACJI AGATSU,0000366665,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W WERBKOWICACH,0000366769,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W SUWAŁKACH,0000367058,
FUNDACJA ROZWOJU ELEKTROKARDIOLOGII IM. DR S.STERLINGA - KARDIORYTM,0000367293,
LUDOWY KLUB SPORTOWY "DRZEWIARZ" JASIENICA,0000367322,
STOWARZYSZENIE "ROWEROWA GDYNIA",0000367409,
STOWARZYSZENIE SZTUK I SPORTÓW WALKI "BACKFIST",0000367518,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W HACZOWIE,0000367599,
FUNDACJA NADAKTYWNI,0000367665,
STOWARZYSZENIE DOM MIŁOSIERDZIA,0000367678,
STRAŻ OCHRONY ZWIERZĄT,0000367735,
FUNDACJA POMOCY NA RZECZ POSZKODOWANYCH W WYPADKACH KOMUNIKACYJNYCH I Z DYSFUNKCJĄ NEUROLOGICZNĄ "WSTAŃ",0000367755,
FUNDACJA PODAJ DOBRO,0000367815,
POLSKIE STOWARZYSZENIE DIABETYKÓW ODDZIAŁ WOJEWÓDZKI W OPOLU,0000367877,
FUNDACJA DR TERESY CZ. MALEC "ŁATWIEJ RAZEM",0000367918,
FUNDACJA "MIEJ SERCE",0000368135,
POLSKA FUNDACJA SPORTU I KULTURY,0000368290,
"STOWARZYSZENIE INTERKULTURALNI PL",0000368412,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W MSZANIE DOLNEJ,0000368692,
BOGDANIECKI UNIWERSYTET III WIEKU,0000368715,
STOWARZYSZENIE ORKIESTRY DĘTEJ "ZŁOTA NUTA" W BISZCZY,0000368774,
FUNDACJA HUMANITES - SZTUKA WYCHOWANIA,0000368820,
STOWARZYSZENIE "PRZYJACIÓŁ ZIEMI SOLECKIEJ",0000368822,
FUNDACJA NA RZECZ PROMOWANIA AKTYWNOŚCI OSÓB NIEPEŁNOSPRAWNYCH "WYGRAJMY RAZEM",0000369145,
TOWARZYSTWO WSPIERANIA DZIECI I MŁODZIEŻY Z CUKRZYCĄ,0000369186,
UCZNIOWSKI KLUB SPORTOWY "ZALEW",0000369245,
"STOWARZYSZENIE ROZWOJU GMINY GÓRZNO IM. ALEKSANDRY I BRONISŁAWA ROJEK",0000369272,
FABRYKA AKTYWNOŚCI MŁODYCH,0000369294,
FUNDACJA FABRYKA TLENU,0000369463,
STOWARZYSZENIE POMOCY RODZINOM "TYGIEL",0000369501,
"FUNDACJA ROZWOJU HOLISTYCZNEGO",0000369522,
STOWARZYSZENIE "KAŻDY MA SZANSĘ",0000369735,
STOWARZYSZENIE SPORTU I TURYSTYKI "JEDNO SERCE",0000369859,
FUNDACJA "POD PSIĄ GWIAZDĄ",0000369906,
STOWARZYSZENIE SYMPATYKÓW KULTURY LUDOWEJ "OTWÓRZ SIĘ NA FOLKLOR",0000369955,
FUNDACJA "ZNACZENIE",0000369969,
"FUNDACJA KSZTAŁCENIA KREATYWNEGO",0000370124,
"FUNDACJA PROMOCJA ZDROWIA",0000370165,
FUNDACJA "POCZTOWY DAR",0000370216,
FUNDACJA IMIENIA JANKA TREDERA,0000370241,
"FUNDACJA CHRZEŚCIJAŃSKA INICJATYWA DLA INDII",0000370291,
FUNDACJA POMOCY DZIECIOM PRZEWLEKLE CHORYM "JERZYK",0000370505,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH I OSÓB ZAGROŻONYCH WYKLUCZENIEM SPOŁECZNYM "KOLOMOTYWA",0000370646,
POLSKA FUNDACJA MEDYTACJI VIPASSANA,0000370893,
FUNDACJA "OGRÓD MARZEŃ",0000370997,
FUNDACJA PRZYTULISKA U WANDY,0000371082,
FUNDACJA AMICITA,0000371364,
STOWARZYSZENIE PRZYJACIÓŁ V LO,0000371379,
STOWARZYSZENIE NA RZECZ AKTYWIZACJI SPOŁECZNOŚCI LOKALNEJ "SIEDLISKO" W LUBOCHNI,0000371509,
CENTRUM JANA PAWŁA II,0000371726,
FUNDACJA "CZARNY KOT" W LIKWIDACJI,0000371806,
SZKOLNY KLUB SPORTOWY "KASPROWICZ",0000371855,
FUNDACJA OSWOIĆ LOS,0000371955,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W OLKUSZU,0000371992,
"PRZYJACIELE BRACI MNIEJSZYCH",0000372116,
PODLASKIE CENTRUM RADIOWE,0000372277,
"SŁAWEK - UZDOLNIONYM" W LIKWIDACJI,0000372592,
STOWARZYSZENIE KLUB SPORTOWY MATCH POINT,0000372655,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ - KOŁO W ŁODZI,0000372985,
FUNDACJA UCZELNI ŁAZARSKIEGO,0000373132,
"MIĘDZYNARODOWE STOWARZYSZENIE SZKOŁY ŻYCIA",0000373137,
FUNDACJA SPECJAŁ,0000373138,
EWANGELICKIE STOWARZYSZENIE BETEL,0000373147,
KLUB SPORTOWY BUDO,0000373210,
FUNDACJA "GŁOSEM ZWIERZĄT",0000373309,
LUDOWY KLUB SPORTOWY "SOBOL" W NIŻATYCACH,0000373326,
FUNDACJA PRO AKADEMIKA,0000373346,
FUNDACJA WSPÓLNA EUROPA,0000373492,
FUNDACJA PROMYK,0000373528,
STOWARZYSZENIE POLSKA WOLNA OD GMO,0000373624,
FUNDACJA ZBARAŻ 2010,0000373633,
